Date,EM_PRICE,EM_TR,EM_EMEA_PRICE,EM_EMEA_TR,EM_LATAM_PRICE,EM_LATAM_TR,EM_ASIA_PRICE,EM_ASIA_TR,ACWI_PRICE,ACWI_TR,DEV_PRICE,DEV_TR,DEV_NORTHAM_PRICE,DEV_NORTHAM_TR,DEV_EUROPE_PRICE,DEV_EUROPE_TR,DEV_ASIA_PRICE,DEV_ASIA_TR,UK_PRICE,UK_TR,IRELAND_PRICE,IRELAND_TR,GERMANY_PRICE,GERMANY_TR,AUSTRIA_PRICE,AUSTRIA_TR,SWITZERLAND_PRICE,SWITZERLAND_TR,NETHERLANDS_PRICE,NETHERLANDS_TR,BELGIUM_PRICE,BELGIUM_TR,SWEDEN_PRICE,SWEDEN_TR,FINLAND_PRICE,FINLAND_TR,NORWAY_PRICE,NORWAY_TR,FRANCE_PRICE,FRANCE_TR,ITALY_PRICE,ITALY_TR,SPAIN_PRICE,SPAIN_TR,PORTUGAL_PRICE,PORTUGAL_TR,ISRAEL_PRICE,ISRAEL_TR,JAPAN_PRICE,JAPAN_TR,AUSTRALIA_PRICE,AUSTRALIA_TR,NEW_ZEALAND_PRICE,NEW_ZEALAND_TR,HONG_KONG_PRICE,HONG_KONG_TR,SINGAPORE_PRICE,SINGAPORE_TR,BRAZIL_PRICE,BRAZIL_TR,MEXICO_PRICE,MEXICO_TR,CHILE_PRICE,CHILE_TR,COLOMBIA_PRICE,COLOMBIA_TR,PERU_PRICE,PERU_TR,RUSSIA_PRICE,RUSSIA_TR,POLAND_PRICE,POLAND_TR,HUNGARY_PRICE,HUNGARY_TR,CZECH_PRICE,CZECH_TR,GREECE_PRICE,GREECE_TR,TURKEY_PRICE,TURKEY_TR,QATAR_PRICE,QATAR_TR,UAE_PRICE,UAE_TR,EGYPT_PRICE,EGYPT_TR,SOUTH_AFRICA_PRICE,SOUTH_AFRICA_TR,CHINA_PRICE,CHINA_TR,INDIA_PRICE,INDIA_TR,TAIWAN_PRICE,TAIWAN_TR,KOREA_PRICE,KOREA_TR,MALAYSIA_PRICE,MALAYSIA_TR,INDONESIA_PRICE,INDONESIA_TR,THAILAND_PRICE,THAILAND_TR,PHILLIPINES_PRICE,PHILLIPINES_TR,CANADA_PRICE,CANADA_TR,USA_PRICE,USA_TR
31/10/96,467.432,588.635,,,876.631,1162.022,327.918,391.003,194.976,239.016,791.751,1974.601,721.099,2049.535,814.284,2409.394,2200.15,3705.432,812.136,2760.599,267.418,328.224,881.303,2035.435,886.215,1761.886,1609.883,3156.899,1370.308,5732.744,947.886,4769.879,2263.818,5752.779,151.434,522.73,1143.559,2614.389,756.224,2169.343,214.468,443.92,186.134,1020.501,85.483,110.36,79.653,84.477,2968.193,4658.381,333.884,1053.49,128.826,205.432,5800.921,17072.71,2386.898,4285.373,759.698,1014.623,988.466,1173.142,848.491,1479.896,121.363,134.804,232.009,241.9,167.078,170.441,533.785,559.145,144.967,150.884,94.327,97.394,249.847,354.739,130.152,227.355,,,,,131.647,147.014,213.742,233.4,56.482,59.739,98.873,103.834,294.877,321.288,124.98,141.342,411.174,488.059,571.32,728.811,358.77,476.23,584.934,657.089,493.986,1283.448,670.235,1919.512
29/11/96,474.708,598.498,,,883.1,1173.106,336.694,401.694,205.077,251.794,834.929,2085.606,774.373,2204.582,854.069,2532.265,2258.056,3806.658,856.139,2917.921,274.909,338.092,915.282,2116.84,906.193,1803.938,1622.175,3184.992,1453.285,6094.523,973.812,4915.538,2413.528,6141.796,163.908,591.85,1225.291,2805.445,795.383,2285.227,231.088,479.259,201.436,1107.239,86.67,112.186,84.548,89.803,3023.328,4747.817,346.776,1097.51,130.255,208.428,6260.85,18471.015,2474.061,4446.682,760.259,1015.544,1026.732,1223.415,794.822,1390.343,118.437,131.905,219.089,229.997,171.72,175.177,552.373,578.615,150.834,156.991,95.589,98.697,239.065,339.43,137.5,240.191,,,,,155.332,173.863,209.354,229.093,63.003,66.637,90.072,94.665,311.491,340.174,122.681,138.743,427.943,508.004,621.765,793.536,367.349,487.615,613.947,689.693,529.263,1377.418,719.848,2064.995
31/12/96,476.315,601.205,121.232,115.38,907.5,1207.74,333.634,398.23,201.784,248.147,820.362,2052.559,757.893,2161.326,869.129,2582.097,2138.876,3609.4,883.481,3019.034,277.795,342.324,917.178,2124.17,919.198,1832.154,1588.681,3123.033,1484.941,6241.91,975.531,4939.402,2430.94,6194.552,169.661,508.535,1296.384,2972.982,802.271,2308.592,231.253,480.552,221.466,1220.225,90.46,117.382,88.794,94.462,2812.892,4420.198,345.059,1095.366,129.627,208.136,6213.251,18375.39,2515.188,4525.455,797.876,1066.7,1052.641,1254.74,754.477,1321.124,117.553,131.748,215.182,225.895,180.763,184.402,570.151,597.238,164.991,171.725,101.303,104.597,241.594,343.022,136.004,237.579,,,,,162.679,183.88,203.652,223.497,73.443,77.679,95.105,99.994,316.556,346.149,107.099,121.12,432.058,512.989,637.227,813.531,324.718,431.166,628.283,705.976,510.336,1330.42,705.16,2026.293
31/01/97,508.415,642.213,133.497,127.286,995.678,1326.617,345.76,413.022,204.858,252.31,829.082,2077.648,807.845,2307.477,870.096,2589.844,1957.14,3306.271,855.345,2930.314,274.077,338.386,912.325,2115.712,881.174,1758.556,1634.927,3217.538,1470.586,6195.378,996.897,5061.932,2485.12,6340.775,180.833,457.638,1362.895,3130.22,819.417,2361.306,255.47,531.766,217.376,1200.443,99.297,129.124,101.065,107.521,2505.34,3939.634,330.339,1051.783,129.382,208.441,6064.61,17980.63,2566.07,4621.834,888.996,1190.789,1143.245,1362.739,831.956,1461.559,130.86,146.923,237.009,248.809,249.607,254.632,621.989,651.539,215.871,224.683,105.122,108.54,290.161,411.979,207.542,362.544,,,,,212.586,243.363,210.23,230.79,71.812,75.954,103.668,109.021,330.094,360.954,112.752,127.513,438.128,521.158,675.895,863.792,305.849,406.118,688.873,774.058,534.742,1396.336,752.397,2165.497
28/02/97,529.859,669.716,141.255,134.861,1060.761,1414.393,352.992,421.761,207.339,255.75,837.44,2101.899,811.743,2322.345,880.185,2624.809,1996.102,3375.683,879.88,3022.029,281.177,347.816,949.131,2203.82,882.675,1763.723,1654.12,3258.87,1527.811,6450.307,1010.107,5142.948,2472.237,6317.404,178.022,440.826,1298.445,2987.071,822.718,2374.112,228.099,475.664,209.31,1158.649,100.243,130.628,103.87,110.692,2562.466,4032.208,339.17,1083.083,121.36,196.271,6039.503,17951.34,2536.181,4572.774,979.416,1312.608,1184.034,1411.359,875.931,1541.08,144.719,162.778,249.967,262.804,294.862,300.798,663.038,694.538,209.446,217.995,108.231,111.75,308.478,438.133,207.73,363.297,,,,,251.419,287.818,229.337,252.242,73.924,78.19,110.79,116.547,350.172,382.909,107.331,121.383,457.174,543.986,683.741,873.801,279.819,371.817,664.254,746.762,529.824,1385.783,756.645,2181.224
31/03/97,514.608,652.124,140.485,134.359,1041.299,1392.823,336.855,403.517,202.842,250.634,819.678,2060.685,774.018,2218.168,907.148,2710.368,1921.167,3252.555,886.885,3053.945,277.049,343.399,1017.866,2366.458,891.507,1783.581,1748.966,3449.408,1562,6608.942,1022.638,5221.716,2586.095,6618.043,178.875,455.665,1335.59,3077.539,847.203,2448.304,233.472,487.8,217.39,1206.302,103.284,134.899,98.892,105.44,2476.684,3899.904,337.243,1080.155,119.618,194.213,5623.367,16760.853,2339.933,4223.676,965.121,1299.77,1157.935,1383.077,849.167,1498.083,145.724,164.292,256.504,270.487,271.836,277.309,611.744,640.807,204.868,213.231,99.573,102.81,320.116,454.657,200.465,350.681,,,,,246.699,282.414,231.276,255.15,71.787,75.93,101.834,107.132,346.654,379.062,103.603,119.042,431.433,513.589,633.243,809.266,275.389,369.769,643.75,726.135,502.551,1316.716,721.7,2084.009
30/04/97,513.702,653.276,138.179,132.796,1086.488,1462.484,328.27,393.586,208.993,258.684,845.281,2128.403,822.065,2359.632,901.196,2697.661,1959.315,3320.706,900.932,3110.097,267.596,332.339,980.252,2281.958,853.859,1710.642,1790.099,3534.145,1543.557,6544.914,1030.8,5277.949,2367.238,6067.362,178.914,545.55,1273.328,2939.001,811.818,2349.482,236.442,494.973,229.673,1277.308,103.308,135.216,100.671,107.354,2565.181,4041.873,345.674,1110.39,120.486,196.382,5699.636,17035.002,2213.659,4000.613,1031.91,1404.712,1162.171,1389.687,876.625,1555.747,156.246,176.898,272.158,287.268,293.874,299.79,574.829,602.138,220.508,229.509,88.437,91.312,327.255,468.092,168.434,296.117,,,,,244.114,280.383,231.376,256.227,81.27,85.96,114.719,120.719,368.712,403.181,107.197,123.177,382.766,455.955,614.441,785.441,261.119,353.326,534.582,603.669,513.676,1348.11,768.16,2221.712
30/05/97,527.013,671.973,139.823,134.91,1161.005,1566.131,328.799,395.122,221.109,274.119,896.244,2260.155,868.632,2497.114,938.207,2813.653,2149.108,3646.127,939.797,3252.27,279.347,347.596,1020.774,2379.287,899.036,1803.711,1922.399,3799.211,1639.319,6965.112,1053.686,5409.94,2549.683,6544.564,185.56,572.074,1324.2,3061.43,804.203,2330.925,233.468,489.734,247.01,1376.603,110.286,144.645,109.073,116.714,2847.001,4488.853,351.283,1131.571,128.001,209.399,6403.863,19187.281,2354.394,4259.955,1096.65,1494.618,1229.068,1471.361,950.485,1699.437,161.4,182.99,299.591,316.596,330.274,337.343,555.322,582.723,229.884,239.268,77.432,80.656,369.801,529.966,182.572,329.394,,,,,220.868,253.683,225.519,249.864,79.475,84.99,112.887,119.21,353.444,387.026,115.574,132.802,389.859,465.488,656.384,841.636,230.091,312.979,555.233,627.478,555.939,1461.317,810.584,2347.995
30/06/97,554.125,707.935,144.499,140.008,1259.306,1700.386,340.195,409.543,232.081,288.146,939.746,2373.247,905.807,2607.748,983.669,2955.202,2280.358,3872.484,950.501,3297.525,287.314,358.186,1064.779,2484.787,888.848,1785.809,2077.919,4110.323,1765.451,7514.923,1073.447,5525.939,2768.938,7116.955,198.06,540.571,1358.851,3146.419,870.184,2525.582,255.263,536.438,264.68,1477.932,118.109,155.2,110.754,118.961,3058.294,4824.911,362.075,1169.454,134.75,221.199,6715.843,20169.665,2311.936,4188.233,1206.239,1643.939,1367.05,1640.061,978.665,1750.102,156.88,178.612,297.547,317.046,392.734,401.541,516.774,549.024,258.1,268.635,79.254,83.266,340.763,493.983,199.216,358.966,,,,,222.496,257.495,234.273,260.644,81.017,86.891,129.74,137.572,400.737,439.619,117.491,135.201,379.129,453.289,671.755,862.102,209.946,285.748,551.511,623.539,565.055,1487.599,846.458,2455.442
31/07/97,561.319,718.503,146.258,141.846,1327.19,1795.938,333.887,402.824,242.237,301.175,981.845,2482.91,975.643,2812.594,1028.33,3094.426,2224.035,3780.445,992.627,3451.818,303.321,378.807,1167.917,2728.259,943.127,1897.274,2107.767,4172.999,1907.399,8132.346,1086.749,5608.227,2895.737,7452.191,219.381,525.418,1376.799,3192.676,884.388,2570.021,269.676,567.653,249.538,1396.092,118.843,156.46,119.593,128.447,2963.691,4678.481,358.583,1161.249,131.77,217.042,7119.534,21429.93,2249.381,4079.882,1238.568,1690.897,1571.127,1890.152,985.351,1765.053,156.948,179.009,277.273,295.444,457.413,467.65,483.996,514.729,283.77,298.064,78.905,83.045,343.201,500.281,193.049,347.853,,,,,211.13,247.208,236.24,262.973,91.99,98.79,131.35,139.872,433.838,476.585,113.185,130.262,341.885,409.043,603.922,782.149,230.202,313.392,483.646,546.835,601.137,1584.911,912.322,2650.06
29/08/97,489.238,627.074,140.769,136.613,1197.643,1623.828,268.224,323.986,224.917,280.044,914.974,2317.176,916.914,2647.095,968.114,2918.375,2001.652,3405.998,974.043,3395.429,303.423,379.615,1051.336,2458.778,884.331,1781.46,1910.667,3786.485,1716.915,7334.033,1003.671,5193.617,2736.077,7050.746,200.357,558.456,1381.389,3208.128,816.451,2375.88,262.296,553.059,244.045,1368.133,111.203,146.703,112.524,120.921,2705.247,4273.281,333.246,1082.213,123.501,204.153,6170.183,18620.824,2053.114,3728.788,1047.016,1433.753,1444.529,1737.883,932.902,1675.097,165.115,188.924,274.479,292.847,432.844,442.53,535.028,568.952,265.576,278.954,87.759,92.356,330.828,482.359,187.806,338.406,,,,,223.678,261.9,225.86,251.705,97.401,104.617,117.044,124.716,415.96,456.982,109.506,126.035,238.252,285.516,357.349,465.049,151.923,208.415,342.006,387.071,568.779,1501.931,857.096,2493.214
30/09/97,502.045,644.449,147.704,143.709,1310.714,1779.522,254.485,307.681,236.582,294.979,963.489,2443.432,963.931,2786.662,1060.528,3202.159,1992.185,3393.427,1056.167,3689.897,312.422,391.538,1131.246,2648.581,948.728,1913.7,2105.049,4175.496,1865.112,7981.679,1059.894,5499.105,3060.328,7896.116,237.401,535.884,1530.86,3560.322,901.997,2628.186,299.97,633.417,278.685,1565.127,126.039,166.58,117.222,126.282,2662.946,4209.23,348.555,1134.923,128.917,213.839,6544.837,19800.246,2129.273,3871.879,1159.204,1588.535,1655.977,1998.778,942.183,1692.451,172.964,198.384,275.051,293.5,465.568,476.186,561.402,596.999,283.428,297.704,89.836,94.541,388.549,566.518,231.012,416.259,,,,,231.449,271,220.762,247.263,81.203,87.221,118.915,126.895,366.9,403.085,98.666,113.563,220.46,264.7,383.534,499.091,169.847,233.223,301.331,341.135,601.274,1590.105,900.777,2623.869
31/10/97,419.257,538.703,135.208,131.608,1060.698,1441.485,206.324,249.762,222.174,277.415,911.569,2315.204,935.521,2708.376,1006.861,3045.503,1748.512,2981.901,1013.642,3549.853,305.836,383.973,1051.135,2464.031,925.966,1870.37,2090.893,4151.435,1781.437,7638.675,1051.013,5468.017,2750.587,7106.867,219.652,592.931,1482.745,3453.576,840.756,2453.219,281.496,595.349,251.531,1415.531,121.769,161.25,107.11,115.417,2413.481,3817.695,300.859,982.555,117.466,195.563,4639.198,14085.049,1719.467,3131.34,879.017,1205.588,1348.375,1628.14,845.929,1525.741,171.159,196.491,247.616,264.226,398.787,407.882,474.201,504.269,266.838,280.279,82.435,86.752,333.106,485.681,244.289,440.182,,,,,222.901,260.991,196.359,220.165,68.015,73.056,114.838,122.577,286.667,315.475,67.827,78.068,173.958,209.494,326.633,425.046,112.009,153.898,264.162,299.15,572.182,1515.517,875.148,2552.82
28/11/97,403.668,519.047,131.764,128.397,1095.988,1490.778,181.26,219.47,225.256,281.659,926.496,2356.541,975.975,2829.357,1020.833,3093.085,1650.522,2818.242,1016.16,3567.331,302.867,380.925,1086.534,2549.955,862.506,1744.776,2155.115,4282.885,1763.854,7578.163,1059.424,5526.441,2812.01,7275.208,209.153,625.73,1379.93,3219.115,857.696,2505.811,288.148,610.346,266.16,1500.712,127.04,168.537,109.284,117.969,2264.014,3583.906,293.864,962.611,113.419,189.549,4560.517,13896.812,1873.609,3416.716,905.017,1241.609,1479.255,1786.175,782.903,1415.762,156.151,179.435,246.76,264.95,313.861,321.019,423.705,450.571,258.468,271.487,74.512,78.414,324.608,473.291,239.801,432.095,,,,,205.83,241.003,186.874,209.973,55.704,59.832,102.442,109.36,289.367,318.447,50.854,58.532,136.819,164.958,248.59,323.488,100.594,138.215,258.811,293.115,554.135,1470.067,916.448,2676.92
31/12/97,412.465,531.555,139.458,136.067,1164.664,1589.834,170.137,206.269,227.875,285.357,936.591,2385.63,989.723,2873.107,1056.662,3206.913,1576.303,2694.879,1052.094,3701.959,314.773,396.557,1130.582,2656.228,922.154,1867.984,2274.205,4523.406,1805.389,7771.263,1081.156,5654.246,2713.367,7029.422,196.761,612.734,1358.218,3173.362,887.077,2595.003,308.985,655.39,272.582,1539.804,130.153,172.963,109.154,118.092,2133.16,3379.349,301.735,991.087,107.925,181.048,4609.391,14096.482,1733.473,3165.589,984.389,1358.364,1596.297,1931.316,769.729,1394.092,161.985,186.772,253.302,272.209,382.434,391.156,435.854,463.49,319.144,335.22,76.838,80.862,320.463,467.246,287.503,518.049,,,,,203.58,241.305,182.095,205.21,54.053,58.062,104.225,111.263,294.75,324.371,35.075,40.371,135.631,164.243,162.19,211.057,83.361,114.553,232.645,264.122,567.474,1507.809,928.912,2716.982
30/01/98,379.797,489.865,128.974,125.857,1033.758,1413.241,164.077,199.058,232.576,291.639,961.488,2452.49,999.876,2906.514,1099.164,3341.196,1660.029,2841.45,1100.801,3881.81,335.532,423.346,1163.626,2736.999,952.461,1931.884,2359.569,4697.004,1819.897,7848.157,1119.611,5869.58,2780.631,7213.414,212.655,691.968,1251.066,2927.742,917.847,2688.376,336.854,715.398,294.047,1663.92,143.406,190.867,99.786,107.975,2322.145,3681.389,321.065,1057.424,106.062,178.612,3950.762,12132.877,1420.586,2598.546,899.387,1243.665,1372.203,1660.191,655.571,1187.336,152.421,175.922,224.437,241.19,267.571,273.673,429.264,456.482,289.857,304.458,68.917,72.527,296.535,432.359,274.087,493.907,,,,,187.819,223.971,189.786,213.871,40.304,43.293,93.394,99.721,278.355,306.889,59.835,68.872,120.331,145.806,106.305,138.365,111.906,153.771,230.111,261.295,556.666,1481.417,939.785,2752.48
27/02/98,419.232,540.995,136.463,133.237,1087.255,1487.475,199.293,241.84,248.164,311.59,1025.297,2618.782,1069.509,3112.916,1183.552,3603.264,1717.843,2943.876,1174.678,4151.048,372.506,470.661,1236.71,2912.116,1019.336,2070.097,2582.194,5144.554,2003.163,8653.949,1171.258,6154.926,3039.505,7895.693,252.469,735.847,1280.803,3002.461,994.088,2915.176,350.746,745.794,331.36,1878.025,158.915,211.804,104.215,112.797,2332.898,3701.101,326.066,1076.738,108.432,183.3,4716.613,14536.028,1785.21,3270.122,967.721,1338.247,1420.13,1718.176,721.513,1312.491,130.812,151.159,215.209,231.566,314.07,321.233,548.636,583.423,321.178,337.356,76.896,80.923,305.956,446.155,246.74,444.816,,,,,189.105,225.505,198.939,224.427,54.605,58.655,103.228,110.227,337.515,372.114,56.152,64.654,180.435,218.778,122.179,159.027,134.348,184.61,294.239,334.358,603.205,1607.625,1004.607,2946.083
31/03/98,436.016,564.472,145.692,142.634,1158.815,1592.938,197.11,239.624,258.389,324.885,1067.354,2729.763,1124.936,3278.239,1266.257,3860.769,1621.5,2782.101,1234.218,4370.304,387.233,489.91,1318.826,3108.863,1069.685,2174.949,2636.356,5257.38,2063.905,8931.77,1267.757,6676.108,3249.911,8453.808,262.993,710.461,1386.338,3254.872,1103.879,3240.971,419.337,892.523,375.07,2128.765,172.049,229.634,111.547,120.795,2172.912,3449.814,326.469,1080.842,103.72,175.995,4602.628,14234.918,1766.237,3239.738,1048.174,1463.526,1492.001,1808.201,770.457,1401.898,124.848,144.283,238.812,257.183,331.763,339.33,517.156,549.947,357.965,375.996,81.687,85.965,394.132,574.713,224.646,405.442,,,,,198.994,237.51,211.284,239.806,53.09,57.141,110.496,118.256,319.493,352.244,55.531,64.229,175.643,213.137,143.964,187.383,119.392,164.26,313.472,356.276,647.976,1729.323,1055.594,3099.36
30/04/98,430.407,558.323,158.045,154.838,1127.964,1556.441,181.167,220.436,260.455,327.93,1076.53,2756.845,1136.57,3316.167,1289.193,3936.587,1587.706,2727.445,1234.391,4379.814,417.698,529.117,1366.502,3224.75,1160.118,2361.669,2620.984,5231.906,2131.854,9241.94,1352.362,7136.349,3407.12,8874.721,310.869,555.167,1460.113,3433.224,1138.769,3347.429,410.434,874.571,385.914,2193.455,185.151,247.454,111.454,120.806,2162.822,3436.352,321.04,1065.601,103.456,176.215,4099.865,12729.687,1650.373,3031.675,1002.236,1405.776,1522.31,1848.862,716.319,1309.879,129.369,151.394,250.084,270.787,323.814,331.265,567.552,604.169,347.068,364.55,85.255,89.72,497.506,728.356,275.926,498.538,,,,,191.069,228.051,229.837,260.815,47.564,51.256,112.792,120.726,289.383,319.047,53.72,62.566,147.948,179.618,126.002,164.003,107.653,148.231,282.367,320.97,650.422,1738.194,1066.85,3136.193
29/05/98,370.098,481.81,137.168,134.807,978.037,1355.127,152.671,186.378,255.141,321.708,1061.791,2722.7,1112.994,3251.385,1313.687,4017.288,1478.26,2542.663,1186.358,4218.125,399.105,506.238,1475.094,3484.611,1225.173,2496.988,2731.565,5457.905,2240.993,9731.716,1432.128,7572.138,3507.659,9148.445,305.778,549.253,1341.847,3160.178,1196.896,3522.303,431.331,920.175,388.488,2211.255,180.978,242.234,119.246,129.37,2042.725,3247.981,301.996,1005.075,96.297,164.644,3524.363,10992.932,1360.234,2502.996,843.702,1186.732,1313.655,1600.753,649.3,1200.496,118.104,138.555,242.86,263.169,196.366,200.927,498.304,530.513,299.833,314.936,77.153,81.903,501.736,738.173,229.907,423.601,,,,,171.487,204.679,202.25,229.555,40.953,44.529,99.364,106.968,261.598,289.011,40.345,47.004,121.595,148.224,82.528,107.892,78.133,107.607,272.124,309.9,641.873,1717.668,1044.326,3073.75
30/06/98,330.521,431.27,119.022,117.397,919.747,1275.042,130.724,160.145,259.395,327.504,1085.737,2787.712,1155.308,3379.027,1326.452,4062.229,1473.742,2538.107,1202.183,4283.102,397.163,504.44,1535.809,3631.596,1135.878,2317.85,2730.35,5460.558,2199.912,9570.141,1534.76,8128.861,3482.593,9094.714,323.869,572.062,1294.142,3052.772,1223.863,3605.62,409.55,874.769,389.592,2220.697,167.33,224.325,117.638,127.75,2070.187,3294.09,302.083,1008.029,83.689,143.696,3321.431,10410.386,1185.003,2184.809,811.141,1141.792,1232.037,1501.891,593.826,1098.097,111.11,130.704,226.207,245.125,154.186,159.043,497.235,535.053,318.717,334.822,81.678,86.707,459.474,676.97,241.213,444.093,,,,,163.191,195.402,154.398,176.114,34.387,37.586,86.412,93.66,244.801,271.038,36.495,42.632,93.863,114.865,68.06,88.953,56.518,77.847,222.325,253.391,615.338,1648.979,1088.091,3206.355
31/07/98,339.834,444.944,123.571,122.147,959.656,1338.129,130.044,159.502,259.118,327.611,1082.741,2783.643,1139.632,3337.254,1351.032,4143.421,1446.487,2494.311,1175.714,4197.39,388.06,493.559,1571.326,3719.183,1152.782,2355.226,2928.258,5861.54,2210.207,9632.018,1608.764,8535.021,3463.455,9056.457,360.39,501.024,1312.414,3100.898,1235.261,3643.219,450.219,962.71,411.357,2347.969,180.946,242.943,115.353,125.864,2041.75,3251.192,299.637,1002.528,90.549,156.078,3059.228,9638.964,1171.315,2163.757,881.204,1253.497,1216.043,1483.368,630.039,1165.867,104.189,123.175,228.21,247.334,157.257,162.434,537.833,579.464,348.793,368.06,89.193,94.852,547.802,812.315,247.655,456.109,,,,,160.535,193.467,151.767,173.092,28.166,30.786,85.277,92.654,240.483,266.513,47.753,55.783,83.721,102.61,86.298,113.127,59.241,81.598,200.842,228.95,570.92,1532.267,1076.185,3175.11
31/08/98,240.312,316.293,85.304,84.512,620.139,873.956,106.65,131.037,222.452,281.712,937.092,2412.838,976.194,2862.731,1179.439,3623.204,1273.924,2199.85,1088.057,3893.325,333.138,424.412,1312.086,3109.223,948.141,1940.042,2467.86,4945.294,1935.443,8451.974,1487.357,7905.249,2930.668,7674.776,289.731,505.653,946.296,2240.689,1092.671,3226.73,386.081,826.649,321.9,1840.624,156.011,209.831,101.285,110.608,1807.716,2880.931,258.54,867.472,72.071,124.808,2839.081,8994.788,937.748,1736.332,537.505,781.82,799.389,975.303,446.648,826.613,79.071,94.285,151.478,164.172,62.004,64.046,349.931,377.689,213.478,225.27,64.509,68.705,423.969,628.929,150.692,277.533,,,,,142.15,171.31,104.956,120.276,20.372,22.447,78.027,84.918,199.56,221.424,39.857,46.559,60.309,74.248,65.945,86.704,44.029,60.646,146.324,166.809,445.818,1198.752,925.238,2733.618
30/09/98,254.87,336.357,87.777,87.359,681.338,963.442,111.651,137.239,226.527,287.316,952.393,2455.929,1037.683,3047.139,1130.577,3479.332,1268.201,2193.066,1063.405,3813.977,341.455,435.764,1293.779,3069.687,846.963,1736.097,2251.898,4518.151,1819.308,7963.312,1455.641,7751.837,2672.236,7009.933,305.11,561.931,907.241,2153.338,1019.962,3016.323,368,789.083,315.061,1804.882,141.796,191.108,98.001,107.125,1757.115,2802.783,275.114,925.419,67.568,117.599,3290.272,10472.45,1059.61,1965.728,557.125,815.629,951.496,1161.979,474.648,879.703,68.299,81.773,148.947,164.474,38.252,39.511,363.882,392.748,210.186,222.073,66.66,70.998,437.398,649.011,126.843,233.608,,,,,152.86,186.581,122.626,141.832,29.166,32.146,81.842,89.084,216.268,240.132,38.862,45.408,56.178,69.209,48.7,64.071,60.044,82.744,165.374,188.751,456.688,1230.228,984.895,2913.732
30/10/98,281.402,371.776,97.165,96.9,733.358,1037.94,126.397,155.446,246.874,313.556,1037.208,2678.373,1117.655,3286.085,1219.372,3758.854,1486.215,2573.318,1125.771,4046.441,360.147,460.372,1346.637,3198.992,950.177,1950.779,2576.739,5175.858,1919.41,8420.322,1555.124,8296.947,2839.743,7461.314,341.826,612.101,1058.061,2516.474,1124.189,3328.902,391.517,840.653,365.526,2097.399,164.931,222.691,91.959,101.916,2050.345,3273.388,298.176,1005.389,76.314,133.385,4369.77,13952.144,1308.536,2431.51,578.899,848.43,1065.63,1301.408,511.947,949.998,65.405,78.757,147.426,162.794,59.166,61.114,397.172,428.679,246.725,260.679,74.051,78.871,445.568,661.134,121.464,223.702,,,,,139.512,174.288,146.411,169.419,32.07,35.347,75.565,82.356,244.053,270.984,51.201,59.825,61.882,76.404,75.771,99.685,83.219,114.673,237.063,270.651,502.292,1355.3,1059.963,3139.696
30/11/98,304.528,402.696,101.514,101.301,788.777,1118.094,141.406,174,261.527,332.592,1097.621,2838.074,1191.049,3505.991,1282.573,3959.825,1552.914,2691.961,1173.638,4227.302,379.037,485.237,1415.128,3365.556,900.541,1851.93,2702.007,5433.324,2016.732,8865.818,1603.324,8569.144,3106.423,8173.545,365.225,665.708,984.564,2346.778,1193.715,3539.045,431.525,927.684,390.797,2245.225,159.279,215.453,98.425,109.414,2142.743,3423.598,316.168,1068.515,80.647,141.517,4348.674,13928.716,1500.592,2792.345,679.16,997.352,999.985,1221.238,594.698,1105.929,85.229,102.865,173.912,192.447,82.455,85.17,371.754,401.244,268.152,283.319,72.224,76.925,510.725,757.813,135.626,249.784,,,,,136.257,171.022,140.57,162.78,33.089,36.47,74.199,80.875,259.503,288.521,60.791,71.031,77.864,96.107,116.639,153.732,96.647,133.176,270.479,308.874,520.088,1405.61,1130.791,3353.374
31/12/98,298.973,396.86,100,100,721.582,1031.685,149.105,183.572,273.301,348.038,1149.952,2977.153,1258.043,3707.39,1336.97,4133.954,1594.531,2767.446,1208.247,4360.876,418.624,536.644,1449.011,3450.013,913.808,1882.412,2787.597,5611.357,2186.923,9631.268,1782.172,9540.314,3055.784,8051.552,431.102,656.049,934.273,2231.919,1241.949,3686.389,466.527,1004.06,403.068,2318.636,163.242,221.214,100.524,112.071,2224.191,3556.672,313.187,1061.046,80.692,142.159,4259.022,13685.53,1480,2758.001,550.538,820.139,1045.593,1283.802,533.797,996.789,89.297,108.875,146.631,162.714,64.408,66.528,400.699,432.485,291.38,307.86,76.33,81.298,560.854,832.195,133.589,246.033,,,,,139.047,176.161,127.752,148.655,30.36,33.463,80.37,87.63,231.536,257.427,83.318,97.354,91.784,113.645,109.647,144.515,92.736,127.796,261.955,299.659,525.256,1421.894,1196.343,3551.723
