Country,,Value
IDN,01/08/07,7.51
IDN,01/09/07,7.44
IDN,01/10/07,7.41
IDN,01/11/07,7.4
IDN,01/12/07,7.42
IDN,01/01/08,7.4
IDN,01/02/08,7.36
IDN,01/03/08,7.26
IDN,01/04/08,7.23
IDN,01/05/08,7.34
IDN,01/06/08,7.49
IDN,01/07/08,7.82
IDN,01/08/08,8.4
IDN,01/09/08,9.45
IDN,01/10/08,10.17
IDN,01/11/08,10.83
IDN,01/12/08,11.16
IDN,01/01/09,11.34
IDN,01/02/09,11.13
IDN,01/03/09,10.65
IDN,01/04/09,10.09
IDN,01/05/09,9.68
IDN,01/06/09,9.25
IDN,01/07/09,8.99
IDN,01/08/09,8.73
IDN,01/09/09,8.35
IDN,01/10/09,7.97
IDN,01/11/09,7.68
IDN,01/12/09,7.48
IDN,01/01/10,7.31
IDN,01/02/10,7.08
IDN,01/03/10,6.99
IDN,01/04/10,6.98
IDN,01/05/10,6.95
IDN,01/06/10,6.95
IDN,01/07/10,6.95
IDN,01/08/10,6.96
IDN,01/09/10,6.95
IDN,01/10/10,6.99
IDN,01/11/10,7.03
IDN,01/12/10,7.06
IDN,01/01/11,6.88
IDN,01/02/11,6.82
IDN,01/03/11,6.91
IDN,01/04/11,6.95
IDN,01/05/11,6.91
IDN,01/06/11,6.95
IDN,01/07/11,6.88
IDN,01/08/11,6.9
IDN,01/09/11,7.05
IDN,01/10/11,7.11
IDN,01/11/11,6.99
IDN,01/12/11,6.81
IDN,01/01/12,6.68
IDN,01/02/12,6.52
IDN,01/03/12,6.31
IDN,01/04/12,6
IDN,01/05/12,5.89
IDN,01/06/12,5.76
IDN,01/07/12,5.67
IDN,01/08/12,5.61
IDN,01/09/12,5.69
IDN,01/10/12,5.66
IDN,01/11/12,5.81
IDN,01/12/12,5.76
IDN,01/01/13,5.89
IDN,01/02/13,5.92
IDN,01/03/13,5.64
IDN,01/04/13,5.73
IDN,01/05/13,5.68
IDN,01/06/13,5.72
IDN,01/07/13,5.99
IDN,01/08/13,6.16
IDN,01/09/13,6.56
IDN,01/10/13,6.95
IDN,01/11/13,7.3
IDN,01/12/13,7.61
IDN,01/01/14,7.95
IDN,01/02/14,8.03
IDN,01/03/14,8.28
IDN,01/04/14,8.34
IDN,01/05/14,8.9
IDN,01/06/14,8.34
IDN,01/07/14,9.19
IDN,01/08/14,9.45
IDN,01/09/14,9.38
IDN,01/10/14,9.25
IDN,01/11/14,9.02
IDN,01/12/14,8.95
IDN,01/01/15,8.91
IDN,01/02/15,8.94
IDN,01/03/15,8.81
IDN,01/04/15,8.59
IDN,01/05/15,8.5
IDN,01/06/15,8.27
IDN,01/07/15,8.13
IDN,01/08/15,8.06
IDN,01/09/15,7.95
IDN,01/10/15,7.99
IDN,01/11/15,7.9
IDN,01/12/15,7.99
IDN,01/01/16,7.9
IDN,01/02/16,7.97
IDN,01/03/16,7.75
IDN,01/04/16,7.27
HUN,01/01/91,34.2
HUN,01/02/91,34.5
HUN,01/03/91,34.7
HUN,01/04/91,34.9
HUN,01/05/91,34.9
HUN,01/06/91,34.7
HUN,01/07/91,35.2
HUN,01/08/91,35.3
HUN,01/09/91,34.9
HUN,01/10/91,34.1
HUN,01/11/91,34
HUN,01/12/91,32.4
HUN,01/01/92,31.6
HUN,01/02/92,31.4
HUN,01/03/92,28.9
HUN,01/04/92,27.4
HUN,01/05/92,27.2
HUN,01/06/92,25.3
HUN,01/07/92,19.8
HUN,01/08/92,17.1
HUN,01/09/92,17.9
HUN,01/10/92,17
HUN,01/11/92,14.4
HUN,01/12/92,14.7
HUN,01/01/93,14.6
HUN,01/02/93,14.6
HUN,01/03/93,13.7
HUN,01/04/93,10.5
HUN,01/05/93,12.2
HUN,01/06/93,12.6
HUN,01/07/93,16.7
HUN,01/08/93,16.9
HUN,01/09/93,21.9
HUN,01/10/93,24.2
HUN,01/11/93,24.4
HUN,01/12/93,24.3
HUN,01/01/94,23.4
HUN,01/02/94,23.4
HUN,01/03/94,23.6
HUN,01/04/94,24.2
HUN,01/05/94,24.3
HUN,01/06/94,24.9
HUN,01/07/94,27.1
HUN,01/08/94,31
HUN,01/09/94,30.4
HUN,01/10/94,29.7
HUN,01/11/94,29.6
HUN,01/12/94,31.6
HUN,01/01/95,31.9
HUN,01/02/95,32.2
HUN,01/03/95,33
HUN,01/04/95,33.4
HUN,01/05/95,33.9
HUN,01/06/95,32.8
HUN,01/07/95,32.6
HUN,01/08/95,32.7
HUN,01/09/95,31.8
HUN,01/10/95,30.3
HUN,01/11/95,29.8
HUN,01/12/95,30.1
HUN,01/01/96,29.1
HUN,01/02/96,25
HUN,01/03/96,25
HUN,01/04/96,24.1
HUN,01/05/96,24.1
HUN,01/06/96,24
HUN,01/07/96,23.9
HUN,01/08/96,23.4
HUN,01/09/96,22.5
HUN,01/10/96,22.6
HUN,01/11/96,22.1
HUN,01/12/96,21.7
HUN,01/01/97,21.8
HUN,01/02/97,20.9
HUN,01/03/97,20.7
HUN,01/04/97,20.8
HUN,01/05/97,20.6
HUN,01/06/97,20.5
HUN,01/07/97,19.7
HUN,01/08/97,19.5
HUN,01/09/97,19.4
HUN,01/10/97,19.3
HUN,01/11/97,19.2
HUN,01/12/97,19.2
HUN,01/01/98,19.3
HUN,01/02/98,19.2
HUN,01/03/98,19
HUN,01/04/98,19
HUN,01/05/98,18.4
HUN,01/06/98,17.4
HUN,01/07/98,17.5
HUN,01/08/98,16.2
HUN,01/09/98,16.6
HUN,01/10/98,18.7
HUN,01/11/98,17.4
HUN,01/12/98,17.2
HUN,01/01/99,15.8
HUN,01/02/99,15.3
HUN,01/03/99,15.3
HUN,01/04/99,15.4
HUN,01/05/99,14.9
HUN,01/06/99,14.7
HUN,01/07/99,14.6
HUN,01/08/99,14.4
HUN,01/09/99,14
HUN,01/10/99,14
HUN,01/11/99,14
HUN,01/12/99,13.41
HUN,01/01/00,12.88
HUN,01/02/00,11.78
HUN,01/03/00,10.97
HUN,01/04/00,11.07
HUN,01/05/00,10.96
HUN,01/06/00,11.07
HUN,01/07/00,10.78
HUN,01/08/00,10.78
HUN,01/09/00,10.92
HUN,01/10/00,11.48
HUN,01/11/00,12.05
HUN,01/12/00,11.92
HUN,01/01/01,11.45
HUN,01/02/01,10.93
HUN,01/03/01,11.11
HUN,01/04/01,11.25
HUN,01/05/01,11.19
HUN,01/06/01,10.85
HUN,01/07/01,11
HUN,01/08/01,11
HUN,01/09/01,10.82
HUN,01/10/01,10.83
HUN,01/11/01,10.17
HUN,01/12/01,9.8
HUN,01/01/02,8.93
HUN,01/02/02,8.59
HUN,01/03/02,8.58
HUN,01/04/02,8.4
HUN,01/05/02,8.85
HUN,01/06/02,9.42
HUN,01/07/02,9.6
HUN,01/08/02,10.03
HUN,01/09/02,9.88
HUN,01/10/02,9.85
HUN,01/11/02,9.6
HUN,01/12/02,8.77
HUN,01/01/03,6.27
HUN,01/02/03,5.49
HUN,01/03/03,6.87
HUN,01/04/03,6.71
HUN,01/05/03,6.57
HUN,01/06/03,7.66
HUN,01/07/03,9.9
HUN,01/08/03,9.55
HUN,01/09/03,9.53
HUN,01/10/03,9.54
HUN,01/11/03,10.59
HUN,01/12/03,13.15
HUN,01/01/04,12.57
HUN,01/02/04,12.58
HUN,01/03/04,12.25
HUN,01/06/04,11.1
HUN,01/11/04,11.09
HUN,01/02/05,8.45
HUN,01/04/05,7.43
HUN,01/05/05,7.52
HUN,01/07/05,6.5
HUN,01/08/05,6.35
HUN,01/09/05,5.65
HUN,01/10/05,6.15
HUN,01/11/05,6.2
HUN,01/12/05,6.21
HUN,01/01/06,6.02
HUN,01/04/06,6.259231
HUN,01/07/06,6.898207
HUN,01/08/06,7.107937
HUN,01/09/06,7.877551
HUN,01/10/06,8.2
HUN,01/12/06,8.2
HUN,01/01/07,8.15
HUN,01/03/07,8.1
HUN,01/04/07,8.2
HUN,01/06/07,8.016667
HUN,01/07/07,7.868636
HUN,01/08/07,7.83
HUN,01/09/07,7.71978
HUN,01/10/07,7.601034
HUN,01/11/07,7.507463
HUN,01/12/07,7.633333
HUN,01/01/08,7.783333
HUN,01/03/08,8.208771
HUN,01/04/08,8.537778
HUN,01/05/08,8.4
HUN,01/06/08,8.87
HUN,01/07/08,8.991903
HUN,01/08/08,8.326087
HUN,01/09/08,8.617857
HUN,01/10/08,8.945892
HUN,01/11/08,11.34725
HUN,01/12/08,11.18261
HUN,01/01/09,9.8
HUN,01/04/09,9.558407
HUN,01/05/09,11.3
HUN,01/06/09,10.56961
HUN,01/07/09,9.986838
HUN,01/08/09,9.020353
HUN,01/09/09,8.779513
HUN,01/10/09,7.33668
HUN,01/11/09,7.561279
HUN,01/12/09,7.474395
HUN,01/01/10,6.7803
HUN,01/02/10,6.5905
HUN,01/03/10,6.649
HUN,01/04/10,6.1355
HUN,01/05/10,6.23
HUN,01/06/10,5.4332
HUN,01/07/10,6.1748
HUN,01/08/10,5.8163
HUN,01/09/10,6.4057
HUN,01/10/10,5.8965
HUN,01/11/10,5.8669
HUN,01/12/10,6.1743
HUN,01/01/11,6.132
HUN,01/02/11,6.9338
HUN,01/03/11,6.635534
HUN,01/04/11,6.079229
HUN,01/05/11,6.875875
HUN,01/06/11,6.2728
HUN,01/07/11,6.74375
HUN,01/08/11,7.1167
HUN,01/09/11,6.1938
HUN,01/10/11,6.1786
HUN,01/11/11,7.25
HUN,01/12/11,6.5
HUN,01/01/12,8.5434
HUN,01/02/12,8.8346
HUN,01/04/12,8.19
HUN,01/05/12,8.2237
HUN,01/07/12,8
HUN,01/08/12,7.7727
HUN,01/10/12,6.8419
HUN,01/01/13,5.7957
HUN,01/04/13,4.5674
HUN,01/05/13,4.7113
HUN,01/06/13,4.48
HUN,01/07/13,4.3558
HUN,01/08/13,3.9235
HUN,01/10/13,3.6006
HUN,01/11/13,3.3335
HUN,01/12/13,2.9968
HUN,01/01/14,2.9924
HUN,01/02/14,2.9893
HUN,01/03/14,3.245
HUN,01/04/14,2.9353
HUN,01/05/14,2.5497
HUN,01/06/14,2.86
HUN,01/07/14,2.2943
HUN,01/08/14,2.061
HUN,01/09/14,1.9832
HUN,01/10/14,1.9084
HUN,01/11/14,2.04
HUN,01/12/14,2.0641
HUN,01/01/15,1.9788
HUN,01/02/15,1.8506
HUN,01/03/15,1.8224
HUN,01/04/15,1.644
HUN,01/05/15,1.4201
HUN,01/06/15,1.575
HUN,01/07/15,1.2598
HUN,01/08/15,1.1442
HUN,01/09/15,1.2856
HUN,01/10/15,1.3185
HUN,01/11/15,1.2489
HUN,01/12/15,1.3476
HUN,01/01/16,1.1855
HUN,01/02/16,1.3377
HUN,01/03/16,1.1871
HUN,01/04/16,1.1846
HUN,01/05/16,0.9769
FIN,01/01/87,12.25
FIN,01/02/87,11.14
FIN,01/03/87,10.54
FIN,01/04/87,10.04
FIN,01/05/87,9.89
FIN,01/06/87,9.69
FIN,01/07/87,9.63
FIN,01/08/87,9.55
FIN,01/09/87,9.48
FIN,01/10/87,9.45
FIN,01/11/87,9.48
FIN,01/12/87,9.25
FIN,01/01/88,9.21
FIN,01/02/88,9.22
FIN,01/03/88,9.72
FIN,01/04/88,9.47
FIN,01/05/88,9.47
FIN,01/06/88,9.06
FIN,01/07/88,9.47
FIN,01/08/88,10
FIN,01/09/88,10.48
FIN,01/10/88,10.68
FIN,01/11/88,11.26
FIN,01/12/88,11.55
FIN,01/01/89,11.19
FIN,01/02/89,10.78
FIN,01/03/89,11.09
FIN,01/04/89,12.11
FIN,01/05/89,11.75
FIN,01/06/89,11.78
FIN,01/07/89,11.79
FIN,01/08/89,12.06
FIN,01/09/89,13.09
FIN,01/10/89,14.19
FIN,01/11/89,14.77
FIN,01/12/89,16.08
FIN,01/01/90,16.05
FIN,01/02/90,16.01
FIN,01/03/90,15.38
FIN,01/04/90,13.94
FIN,01/05/90,12.77
FIN,01/06/90,12.52
FIN,01/07/90,12.45
FIN,01/08/90,12.51
FIN,01/09/90,13.09
FIN,01/10/90,14.41
FIN,01/11/90,14.53
FIN,01/12/90,14.3
FIN,01/01/91,14.21
FIN,01/02/91,14.02
FIN,01/03/91,14.72
FIN,01/04/91,13.97
FIN,01/05/91,11.98
FIN,01/06/91,11.25
FIN,01/07/91,10.69
FIN,01/08/91,11.09
FIN,01/09/91,13.2
FIN,01/10/91,14.38
FIN,01/11/91,14.66
FIN,01/12/91,12.78
FIN,01/01/92,12.25
FIN,01/02/92,11.74
FIN,01/03/92,12.38
FIN,01/04/92,14.21
FIN,01/05/92,13.73
FIN,01/06/92,13.7
FIN,01/07/92,13.96
FIN,01/08/92,15.09
FIN,01/09/92,16.41
FIN,01/10/92,13.37
FIN,01/11/92,11.5
FIN,01/12/92,10.68
FIN,01/01/93,10.64
FIN,01/02/93,9.19
FIN,01/03/93,8.9
FIN,01/04/93,8.73
FIN,01/05/93,8.25
FIN,01/06/93,7.62
FIN,01/07/93,7.27
FIN,01/08/93,6.65
FIN,01/09/93,6.68
FIN,01/10/93,6.87
FIN,01/11/93,6.58
FIN,01/12/93,5.9
FIN,01/01/94,5.19
FIN,01/02/94,4.82
FIN,01/03/94,4.8
FIN,01/04/94,5.13
FIN,01/05/94,5.14
FIN,01/06/94,5.61
FIN,01/07/94,5.46
FIN,01/08/94,5.96
FIN,01/09/94,5.57
FIN,01/10/94,5.39
FIN,01/11/94,5.43
FIN,01/12/94,5.7
FIN,01/01/95,5.85
FIN,01/02/95,5.99
FIN,01/03/95,6.06
FIN,01/04/95,5.97
FIN,01/05/95,5.87
FIN,01/06/95,6.02
FIN,01/07/95,6.13
FIN,01/08/95,6.08
FIN,01/09/95,5.95
FIN,01/10/95,5.61
FIN,01/11/95,4.93
FIN,01/12/95,4.54
FIN,01/01/96,4.2
FIN,01/02/96,4.28
FIN,01/03/96,4.01
FIN,01/04/96,3.82
FIN,01/05/96,3.76
FIN,01/06/96,3.72
FIN,01/07/96,3.63
FIN,01/08/96,3.54
FIN,01/09/96,3.28
FIN,01/10/96,3.1
FIN,01/11/96,3.08
FIN,01/12/96,3.08
FIN,01/01/97,3.07
FIN,01/02/97,3.07
FIN,01/03/97,3.07
FIN,01/04/97,3.08
FIN,01/05/97,3.08
FIN,01/06/97,3.07
FIN,01/07/97,3.08
FIN,01/08/97,3.13
FIN,01/09/97,3.31
FIN,01/10/97,3.57
FIN,01/11/97,3.65
FIN,01/12/97,3.6
FIN,01/01/98,3.48
FIN,01/02/98,3.42
FIN,01/03/98,3.47
FIN,01/04/98,3.63
FIN,01/05/98,3.75
FIN,01/06/98,3.73
FIN,01/07/98,3.67
FIN,01/08/98,3.61
FIN,01/09/98,3.54
FIN,01/10/98,3.54
FIN,01/11/98,3.61
FIN,01/12/98,3.37
FIN,01/01/99,3.1321
FIN,01/02/99,3.0934
FIN,01/03/99,3.0467
FIN,01/04/99,2.6965
FIN,01/05/99,2.579
FIN,01/06/99,2.6267
FIN,01/07/99,2.6765
FIN,01/08/99,2.695
FIN,01/09/99,2.7267
FIN,01/10/99,3.3757
FIN,01/11/99,3.4677
FIN,01/12/99,3.446
FIN,01/01/00,3.3431
FIN,01/02/00,3.5368
FIN,01/03/00,3.747
FIN,01/04/00,3.9253
FIN,01/05/00,4.362
FIN,01/06/00,4.5017
FIN,01/07/00,4.5829
FIN,01/08/00,4.7771
FIN,01/09/00,4.8528
FIN,01/10/00,5.0413
FIN,01/11/00,5.092
FIN,01/12/00,4.9392
FIN,01/01/01,4.7707
FIN,01/02/01,4.7558
FIN,01/03/01,4.7086
FIN,01/04/01,4.682
FIN,01/05/01,4.6367
FIN,01/06/01,4.4536
FIN,01/07/01,4.4671
FIN,01/08/01,4.3535
FIN,01/09/01,3.9829
FIN,01/10/01,3.5999
FIN,01/11/01,3.3857
FIN,01/12/01,3.3449
FIN,01/01/02,3.3388
FIN,01/02/02,3.3571
FIN,01/03/02,3.3908
FIN,01/04/02,3.4069
FIN,01/05/02,3.4671
FIN,01/06/02,3.464
FIN,01/07/02,3.41
FIN,01/08/02,3.3519
FIN,01/09/02,3.3101
FIN,01/10/02,3.2613
FIN,01/11/02,3.1241
FIN,01/12/02,2.941
FIN,01/01/03,2.8318
FIN,01/02/03,2.6875
FIN,01/03/03,2.53
FIN,01/04/03,2.5333
FIN,01/05/03,2.4005
FIN,01/06/03,2.1519
FIN,01/07/03,2.13
FIN,01/08/03,2.1404
FIN,01/09/03,2.1473
FIN,01/10/03,2.1436
FIN,01/11/03,2.159
FIN,01/12/03,2.1463
FIN,01/01/04,2.0895
FIN,01/02/04,2.0706
FIN,01/03/04,2.0288
FIN,01/04/04,2.0488
FIN,01/05/04,2.0859
FIN,01/06/04,2.1127
FIN,01/07/04,2.116
FIN,01/08/04,2.1143
FIN,01/09/04,2.1186
FIN,01/10/04,2.1473
FIN,01/11/04,2.1703
FIN,01/12/04,2.1732
FIN,01/01/05,2.1454
FIN,01/02/05,2.1384
FIN,01/03/05,2.1372
FIN,01/04/05,2.1372
FIN,01/05/05,2.1256
FIN,01/06/05,2.111
FIN,01/07/05,2.1194
FIN,01/08/05,2.1325
FIN,01/09/05,2.1391
FIN,01/10/05,2.1966
FIN,01/11/05,2.3609
FIN,01/12/05,2.4729
FIN,01/01/06,2.5117
FIN,01/02/06,2.6004
FIN,01/03/06,2.7226
FIN,01/04/06,2.7938
FIN,01/05/06,2.889
FIN,01/06/06,2.9857
FIN,01/07/06,3.1022
FIN,01/08/06,3.2265
FIN,01/09/06,3.3354
FIN,01/10/06,3.502
FIN,01/11/06,3.5972
FIN,01/12/06,3.6842
FIN,01/01/07,3.7519
FIN,01/02/07,3.8182
FIN,01/03/07,3.8909
FIN,01/04/07,3.9753
FIN,01/05/07,4.0714
FIN,01/06/07,4.1478
FIN,01/07/07,4.2162
FIN,01/08/07,4.5436
FIN,01/09/07,4.7417
FIN,01/10/07,4.6874
FIN,01/11/07,4.6385
FIN,01/12/07,4.8484
FIN,01/01/08,4.4815
FIN,01/02/08,4.3621
FIN,01/03/08,4.5964
FIN,01/04/08,4.7835
FIN,01/05/08,4.8574
FIN,01/06/08,4.9405
FIN,01/07/08,4.961
FIN,01/08/08,4.9652
FIN,01/09/08,5.0192
FIN,01/10/08,5.1131
FIN,01/11/08,4.2383
FIN,01/12/08,3.2926
FIN,01/01/09,2.4565
FIN,01/02/09,1.9431
FIN,01/03/09,1.6355
FIN,01/04/09,1.4223
FIN,01/05/09,1.2817
FIN,01/06/09,1.2279
FIN,01/07/09,0.975
FIN,01/08/09,0.8605
FIN,01/09/09,0.7721
FIN,01/10/09,0.7375
FIN,01/11/09,0.7162
FIN,01/12/09,0.712
FIN,01/01/10,0.6798
FIN,01/02/10,0.6617
FIN,01/03/10,0.645
FIN,01/04/10,0.6447
FIN,01/05/10,0.6865
FIN,01/06/10,0.7276
FIN,01/07/10,0.8488
FIN,01/08/10,0.8955
FIN,01/09/10,0.8805
FIN,01/10/10,0.9977
FIN,01/11/10,1.042
FIN,01/12/10,1.0217
FIN,01/01/11,1.0172
FIN,01/02/11,1.0867
FIN,01/03/11,1.1755
FIN,01/04/11,1.3212
FIN,01/05/11,1.4251
FIN,01/06/11,1.4886
FIN,01/07/11,1.5976
FIN,01/08/11,1.5521
FIN,01/09/11,1.5365
FIN,01/10/11,1.5759
FIN,01/11/11,1.4847
FIN,01/12/11,1.4261
FIN,01/01/12,1.2222
FIN,01/02/12,1.0483
FIN,01/03/12,0.8585
FIN,01/04/12,0.7443
FIN,01/05/12,0.6849
FIN,01/06/12,0.6589
FIN,01/07/12,0.497
FIN,01/08/12,0.3324
FIN,01/09/12,0.2463
FIN,01/10/12,0.2079
FIN,01/11/12,0.192
FIN,01/12/12,0.1855
FIN,01/01/13,0.2049
FIN,01/02/13,0.2234
FIN,01/03/13,0.2061
FIN,01/04/13,0.2089
FIN,01/05/13,0.2012
FIN,01/06/13,0.2103
FIN,01/07/13,0.2214
FIN,01/08/13,0.2259
FIN,01/09/13,0.2232
FIN,01/10/13,0.2258
FIN,01/11/13,0.2234
FIN,01/12/13,0.2735
FIN,01/01/14,0.292
FIN,01/02/14,0.2881
FIN,01/03/14,0.3053
FIN,01/04/14,0.3297
FIN,01/05/14,0.3246
FIN,01/06/14,0.2414
FIN,01/07/14,0.205
FIN,01/08/14,0.1916
FIN,01/09/14,0.0971
FIN,01/10/14,0.0826
FIN,01/11/14,0.0809
FIN,01/12/14,0.0809
FIN,01/01/15,0.0627
FIN,01/02/15,0.0482
FIN,01/03/15,0.0272
FIN,01/04/15,0.0047
FIN,01/05/15,-0.0104
FIN,01/06/15,-0.0139
FIN,01/07/15,-0.0187
FIN,01/08/15,-0.0277
FIN,01/09/15,-0.037
FIN,01/10/15,-0.0536
FIN,01/11/15,-0.0876
FIN,01/12/15,-0.1263
FIN,01/01/16,-0.1461
FIN,01/02/16,-0.1836
FIN,01/03/16,-0.2285
FIN,01/04/16,-0.2492
FIN,01/05/16,-0.2572
LUX,01/01/99,3.1321
LUX,01/02/99,3.0934
LUX,01/03/99,3.0467
LUX,01/04/99,2.6965
LUX,01/05/99,2.579
LUX,01/06/99,2.6267
LUX,01/07/99,2.6765
LUX,01/08/99,2.695
LUX,01/09/99,2.7267
LUX,01/10/99,3.3757
LUX,01/11/99,3.4677
LUX,01/12/99,3.446
LUX,01/01/00,3.3431
LUX,01/02/00,3.5368
LUX,01/03/00,3.747
LUX,01/04/00,3.9253
LUX,01/05/00,4.362
LUX,01/06/00,4.5017
LUX,01/07/00,4.5829
LUX,01/08/00,4.7771
LUX,01/09/00,4.8528
LUX,01/10/00,5.0413
LUX,01/11/00,5.092
LUX,01/12/00,4.9392
LUX,01/01/01,4.7707
LUX,01/02/01,4.7558
LUX,01/03/01,4.7086
LUX,01/04/01,4.682
LUX,01/05/01,4.6367
LUX,01/06/01,4.4536
LUX,01/07/01,4.4671
LUX,01/08/01,4.3535
LUX,01/09/01,3.9829
LUX,01/10/01,3.5999
LUX,01/11/01,3.3857
LUX,01/12/01,3.3449
LUX,01/01/02,3.3388
LUX,01/02/02,3.3571
LUX,01/03/02,3.3908
LUX,01/04/02,3.4069
LUX,01/05/02,3.4671
LUX,01/06/02,3.464
LUX,01/07/02,3.41
LUX,01/08/02,3.3519
LUX,01/09/02,3.3101
LUX,01/10/02,3.2613
LUX,01/11/02,3.1241
LUX,01/12/02,2.941
LUX,01/01/03,2.8318
LUX,01/02/03,2.6875
LUX,01/03/03,2.53
LUX,01/04/03,2.5333
LUX,01/05/03,2.4005
LUX,01/06/03,2.1519
LUX,01/07/03,2.13
LUX,01/08/03,2.1404
LUX,01/09/03,2.1473
LUX,01/10/03,2.1436
LUX,01/11/03,2.159
LUX,01/12/03,2.1463
LUX,01/01/04,2.0895
LUX,01/02/04,2.0706
LUX,01/03/04,2.0288
LUX,01/04/04,2.0488
LUX,01/05/04,2.0859
LUX,01/06/04,2.1127
LUX,01/07/04,2.116
LUX,01/08/04,2.1143
LUX,01/09/04,2.1186
LUX,01/10/04,2.1473
LUX,01/11/04,2.1703
LUX,01/12/04,2.1732
LUX,01/01/05,2.1454
LUX,01/02/05,2.1384
LUX,01/03/05,2.1372
LUX,01/04/05,2.1372
LUX,01/05/05,2.1256
LUX,01/06/05,2.111
LUX,01/07/05,2.1194
LUX,01/08/05,2.1325
LUX,01/09/05,2.1391
LUX,01/10/05,2.1966
LUX,01/11/05,2.3609
LUX,01/12/05,2.4729
LUX,01/01/06,2.5117
LUX,01/02/06,2.6004
LUX,01/03/06,2.7226
LUX,01/04/06,2.7938
LUX,01/05/06,2.889
LUX,01/06/06,2.9857
LUX,01/07/06,3.1022
LUX,01/08/06,3.2265
LUX,01/09/06,3.3354
LUX,01/10/06,3.502
LUX,01/11/06,3.5972
LUX,01/12/06,3.6842
LUX,01/01/07,3.7519
LUX,01/02/07,3.8182
LUX,01/03/07,3.8909
LUX,01/04/07,3.9753
LUX,01/05/07,4.0714
LUX,01/06/07,4.1478
LUX,01/07/07,4.2162
LUX,01/08/07,4.5436
LUX,01/09/07,4.7417
LUX,01/10/07,4.6874
LUX,01/11/07,4.6385
LUX,01/12/07,4.8484
LUX,01/01/08,4.4815
LUX,01/02/08,4.3621
LUX,01/03/08,4.5964
LUX,01/04/08,4.7835
LUX,01/05/08,4.8574
LUX,01/06/08,4.9405
LUX,01/07/08,4.961
LUX,01/08/08,4.9652
LUX,01/09/08,5.0192
LUX,01/10/08,5.1131
LUX,01/11/08,4.2383
LUX,01/12/08,3.2926
LUX,01/01/09,2.4565
LUX,01/02/09,1.9431
LUX,01/03/09,1.6355
LUX,01/04/09,1.4223
LUX,01/05/09,1.2817
LUX,01/06/09,1.2279
LUX,01/07/09,0.975
LUX,01/08/09,0.8605
LUX,01/09/09,0.7721
LUX,01/10/09,0.7375
LUX,01/11/09,0.7162
LUX,01/12/09,0.712
LUX,01/01/10,0.6798
LUX,01/02/10,0.6617
LUX,01/03/10,0.645
LUX,01/04/10,0.6447
LUX,01/05/10,0.6865
LUX,01/06/10,0.7276
LUX,01/07/10,0.8488
LUX,01/08/10,0.8955
LUX,01/09/10,0.8805
LUX,01/10/10,0.9977
LUX,01/11/10,1.042
LUX,01/12/10,1.0217
LUX,01/01/11,1.0172
LUX,01/02/11,1.0867
LUX,01/03/11,1.1755
LUX,01/04/11,1.3212
LUX,01/05/11,1.4251
LUX,01/06/11,1.4886
LUX,01/07/11,1.5976
LUX,01/08/11,1.5521
LUX,01/09/11,1.5365
LUX,01/10/11,1.5759
LUX,01/11/11,1.4847
LUX,01/12/11,1.4261
LUX,01/01/12,1.2222
LUX,01/02/12,1.0483
LUX,01/03/12,0.8585
LUX,01/04/12,0.7443
LUX,01/05/12,0.6849
LUX,01/06/12,0.6589
LUX,01/07/12,0.497
LUX,01/08/12,0.3324
LUX,01/09/12,0.2463
LUX,01/10/12,0.2079
LUX,01/11/12,0.192
LUX,01/12/12,0.1855
LUX,01/01/13,0.2049
LUX,01/02/13,0.2234
LUX,01/03/13,0.2061
LUX,01/04/13,0.2089
LUX,01/05/13,0.2012
LUX,01/06/13,0.2103
LUX,01/07/13,0.2214
LUX,01/08/13,0.2259
LUX,01/09/13,0.2232
LUX,01/10/13,0.2258
LUX,01/11/13,0.2234
LUX,01/12/13,0.2735
LUX,01/01/14,0.292
LUX,01/02/14,0.2881
LUX,01/03/14,0.3053
LUX,01/04/14,0.3297
LUX,01/05/14,0.3246
LUX,01/06/14,0.2414
LUX,01/07/14,0.205
LUX,01/08/14,0.1916
LUX,01/09/14,0.0971
LUX,01/10/14,0.0826
LUX,01/11/14,0.0809
LUX,01/12/14,0.0809
LUX,01/01/15,0.0627
LUX,01/02/15,0.0482
LUX,01/03/15,0.0272
LUX,01/04/15,0.0047
LUX,01/05/15,-0.0104
LUX,01/06/15,-0.0139
LUX,01/07/15,-0.0187
LUX,01/08/15,-0.0277
LUX,01/09/15,-0.037
LUX,01/10/15,-0.0536
LUX,01/11/15,-0.0876
LUX,01/12/15,-0.1263
LUX,01/01/16,-0.1461
LUX,01/02/16,-0.1836
LUX,01/03/16,-0.2285
LUX,01/04/16,-0.2492
LUX,01/05/16,-0.2572
ESP,01/01/77,14.25
ESP,01/02/77,13.375
ESP,01/03/77,13.336
ESP,01/04/77,13.25
ESP,01/05/77,13.875
ESP,01/06/77,13.341
ESP,01/07/77,15.479
ESP,01/08/77,16.95599
ESP,01/09/77,17.5
ESP,01/10/77,20.875
ESP,01/11/77,17.98099
ESP,01/12/77,16.05099
ESP,01/01/78,13.35
ESP,01/02/78,9.542
ESP,01/03/78,8.776999
ESP,01/04/78,10.838
ESP,01/05/78,13.646
ESP,01/06/78,16.601
ESP,01/07/78,21.50099
ESP,01/08/78,26.11999
ESP,01/09/78,24.34499
ESP,01/10/78,22.55299
ESP,01/11/78,26
